EducAttain,SERIALNO,EST_Childcare,EST_Income,EST_HousingCost,EST_TransportCost,EST_HealthCareCost,EST_FoodCost,EST_WorkHoursPerWeek,EST_ParentEducationLevel,EST_SchoolQualityIndex,EST_PublicAssistanceRecipients,EST_HomeOwnershipStatus,EST_CommunitySafetyIndex,EST_PublicTransportAccess,EST_NonWorkDaysPerYear,EST_SchoolAttendanceRate
4.0,223325,0.0,,,,,,,,,,,,,,
4.0,223443,0.0,,,,,,,,,,,,,,
4.0,223443,0.0,,,,,,,,,,,,,,
4.0,223453,0.0,,,,,,,,,,,,,,
2.0,223453,0.0,,,,,,,,,,,,,,
2.0,223453,0.0,,,,,,,,,,,,,,
4.0,223458,Other,,,,,,,,,,,,,,
4.0,223458,Other,,,,,,,,,,,,,,
1.0,223458,Other,,,,,,,,,,,,,,
,223458,Other,,,,,,,,,,,,,,
4.0,223494,0.0,,,,,,,,,,,,,,
4.0,223591,0.0,,,,,,,,,,,,,,
4.0,223627,0.0,,,,,,,,,,,,,,
4.0,223627,0.0,,,,,,,,,,,,,,
4.0,223627,0.0,,,,,,,,,,,,,,
2.0,223682,0.0,,,,,,,,,,,,,,
4.0,223682,0.0,,,,,,,,,,,,,,
4.0,223682,0.0,,,,,,,,,,,,,,
4.0,223684,0.0,,,,,,,,,,,,,,
1.0,223684,0.0,,,,,,,,,,,,,,
1.0,223684,0.0,,,,,,,,,,,,,,
4.0,223695,0.0,,,,,,,,,,,,,,
3.0,223695,0.0,,,,,,,,,,,,,,
2.0,223699,0.0,,,,,,,,,,,,,,
2.0,223819,0.0,,,,,,,,,,,,,,
3.0,223819,0.0,,,,,,,,,,,,,,
1.0,223819,0.0,,,,,,,,,,,,,,
3.0,223819,0.0,,,,,,,,,,,,,,
1.0,223819,0.0,,,,,,,,,,,,,,
1.0,223913,0.0,,,,,,,,,,,,,,
1.0,223913,0.0,,,,,,,,,,,,,,
2.0,223913,0.0,,,,,,,,,,,,,,
3.0,223929,0.0,,,,,,,,,,,,,,
4.0,224011,0.0,,,,,,,,,,,,,,
3.0,224151,Other,,,,,,,,,,,,,,
4.0,224151,Other,,,,,,,,,,,,,,
1.0,224151,Other,,,,,,,,,,,,,,
1.0,224186,0.0,,,,,,,,,,,,,,
1.0,224186,0.0,,,,,,,,,,,,,,
2.0,224220,0.0,,,,,,,,,,,,,,
1.0,224394,0.0,,,,,,,,,,,,,,
3.0,224394,0.0,,,,,,,,,,,,,,
3.0,224410,0.0,,,,,,,,,,,,,,
3.0,224410,0.0,,,,,,,,,,,,,,
3.0,224427,0.0,,,,,,,,,,,,,,
4.0,224569,Other,,,,,,,,,,,,,,
4.0,224569,Other,,,,,,,,,,,,,,
1.0,224569,Other,,,,,,,,,,,,,,
1.0,224569,Other,,,,,,,,,,,,,,
2.0,224586,0.0,,,,,,,,,,,,,,
3.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
3.0,224586,0.0,,,,,,,,,,,,,,
1.0,224586,0.0,,,,,,,,,,,,,,
4.0,224594,0.0,,,,,,,,,,,,,,
4.0,224679,0.0,,,,,,,,,,,,,,
3.0,224708,0.0,,,,,,,,,,,,,,
3.0,224708,0.0,,,,,,,,,,,,,,
4.0,224730,0.0,,,,,,,,,,,,,,
1.0,224730,0.0,,,,,,,,,,,,,,
1.0,224730,0.0,,,,,,,,,,,,,,
1.0,224730,0.0,,,,,,,,,,,,,,
3.0,224730,0.0,,,,,,,,,,,,,,
1.0,224759,0.0,,,,,,,,,,,,,,
3.0,224773,0.0,,,,,,,,,,,,,,
1.0,224781,0.0,,,,,,,,,,,,,,
2.0,224781,0.0,,,,,,,,,,,,,,
4.0,224817,0.0,,,,,,,,,,,,,,
4.0,224817,0.0,,,,,,,,,,,,,,
1.0,224817,0.0,,,,,,,,,,,,,,
1.0,224817,0.0,,,,,,,,,,,,,,
1.0,224817,0.0,,,,,,,,,,,,,,
2.0,224849,0.0,,,,,,,,,,,,,,
3.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
1.0,224849,0.0,,,,,,,,,,,,,,
,224849,0.0,,,,,,,,,,,,,,
,224849,0.0,,,,,,,,,,,,,,
4.0,224880,0.0,,,,,,,,,,,,,,
4.0,224880,0.0,,,,,,,,,,,,,,
4.0,224880,0.0,,,,,,,,,,,,,,
4.0,224890,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
1.0,224930,0.0,,,,,,,,,,,,,,
3.0,224949,0.0,,,,,,,,,,,,,,
2.0,224963,0.0,,,,,,,,,,,,,,
1.0,224963,0.0,,,,,,,,,,,,,,
,224963,0.0,,,,,,,,,,,,,,
2.0,224978,0.0,,,,,,,,,,,,,,
2.0,224978,0.0,,,,,,,,,,,,,,
4.0,225024,0.0,,,,,,,,,,,,,,
1.0,225063,0.0,,,,,,,,,,,,,,
4.0,225130,0.0,,,,,,,,,,,,,,
2.0,225130,0.0,,,,,,,,,,,,,,
2.0,225130,0.0,,,,,,,,,,,,,,
1.0,225138,0.0,,,,,,,,,,,,,,
1.0,225138,0.0,,,,,,,,,,,,,,
2.0,225161,0.0,,,,,,,,,,,,,,
4.0,225165,0.0,,,,,,,,,,,,,,
3.0,225165,0.0,,,,,,,,,,,,,,
2.0,225165,0.0,,,,,,,,,,,,,,
2.0,225165,0.0,,,,,,,,,,,,,,
1.0,225165,0.0,,,,,,,,,,,,,,
2.0,225172,0.0,,,,,,,,,,,,,,
,225172,0.0,,,,,,,,,,,,,,
3.0,225210,0.0,,,,,,,,,,,,,,
2.0,225210,0.0,,,,,,,,,,,,,,
1.0,225279,0.0,,,,,,,,,,,,,,
1.0,225279,0.0,,,,,,,,,,,,,,
1.0,225279,0.0,,,,,,,,,,,,,,
4.0,225288,0.0,,,,,,,,,,,,,,
3.0,225288,0.0,,,,,,,,,,,,,,
1.0,225288,0.0,,,,,,,,,,,,,,
1.0,225288,0.0,,,,,,,,,,,,,,
4.0,225323,0.0,,,,,,,,,,,,,,
3.0,225323,0.0,,,,,,,,,,,,,,
1.0,225323,0.0,,,,,,,,,,,,,,
4.0,225323,0.0,,,,,,,,,,,,,,
2.0,225323,0.0,,,,,,,,,,,,,,
2.0,225323,0.0,,,,,,,,,,,,,,
4.0,225491,0.0,,,,,,,,,,,,,,
4.0,225491,0.0,,,,,,,,,,,,,,
4.0,225605,0.0,,,,,,,,,,,,,,
3.0,225605,0.0,,,,,,,,,,,,,,
4.0,225609,0.0,,,,,,,,,,,,,,
2.0,225633,0.0,,,,,,,,,,,,,,
2.0,225703,0.0,,,,,,,,,,,,,,
4.0,225739,0.0,,,,,,,,,,,,,,
4.0,225739,0.0,,,,,,,,,,,,,,
4.0,225741,0.0,,,,,,,,,,,,,,
4.0,225741,0.0,,,,,,,,,,,,,,
3.0,225745,0.0,,,,,,,,,,,,,,
4.0,225745,0.0,,,,,,,,,,,,,,
3.0,225796,0.0,,,,,,,,,,,,,,
2.0,225796,0.0,,,,,,,,,,,,,,
1.0,225796,0.0,,,,,,,,,,,,,,
1.0,225796,0.0,,,,,,,,,,,,,,
3.0,225818,0.0,,,,,,,,,,,,,,
3.0,225818,0.0,,,,,,,,,,,,,,
1.0,225818,0.0,,,,,,,,,,,,,,
1.0,225882,0.0,,,,,,,,,,,,,,
4.0,225948,0.0,,,,,,,,,,,,,,
1.0,225948,0.0,,,,,,,,,,,,,,
1.0,225948,0.0,,,,,,,,,,,,,,
1.0,225948,0.0,,,,,,,,,,,,,,
2.0,225948,0.0,,,,,,,,,,,,,,
1.0,225953,0.0,,,,,,,,,,,,,,
2.0,225953,0.0,,,,,,,,,,,,,,
3.0,225953,0.0,,,,,,,,,,,,,,
3.0,225953,0.0,,,,,,,,,,,,,,
2.0,225953,0.0,,,,,,,,,,,,,,
1.0,225953,0.0,,,,,,,,,,,,,,
1.0,225953,0.0,,,,,,,,,,,,,,
1.0,225953,0.0,,,,,,,,,,,,,,
4.0,225981,0.0,,,,,,,,,,,,,,
4.0,225981,0.0,,,,,,,,,,,,,,
1.0,225981,0.0,,,,,,,,,,,,,,
1.0,225981,0.0,,,,,,,,,,,,,,
4.0,226015,0.0,,,,,,,,,,,,,,
4.0,226015,0.0,,,,,,,,,,,,,,
,226015,0.0,,,,,,,,,,,,,,
3.0,226015,0.0,,,,,,,,,,,,,,
2.0,226015,0.0,,,,,,,,,,,,,,
4.0,226015,0.0,,,,,,,,,,,,,,
3.0,226015,0.0,,,,,,,,,,,,,,
3.0,226015,0.0,,,,,,,,,,,,,,
3.0,226040,0.0,,,,,,,,,,,,,,
3.0,226040,0.0,,,,,,,,,,,,,,
1.0,226040,0.0,,,,,,,,,,,,,,
,226040,0.0,,,,,,,,,,,,,,
4.0,226104,Other,,,,,,,,,,,,,,
1.0,226104,Other,,,,,,,,,,,,,,
,226104,Other,,,,,,,,,,,,,,
1.0,226104,Other,,,,,,,,,,,,,,
4.0,226104,Other,,,,,,,,,,,,,,
3.0,226104,Other,,,,,,,,,,,,,,
4.0,226106,0.0,,,,,,,,,,,,,,
4.0,226147,Other,,,,,,,,,,,,,,
,226147,Other,,,,,,,,,,,,,,
3.0,226147,0.0,,,,,,,,,,,,,,
4.0,226147,0.0,,,,,,,,,,,,,,
4.0,226176,0.0,,,,,,,,,,,,,,
3.0,226228,0.0,,,,,,,,,,,,,,
3.0,226228,0.0,,,,,,,,,,,,,,
4.0,226246,0.0,,,,,,,,,,,,,,
4.0,226246,0.0,,,,,,,,,,,,,,
4.0,226346,0.0,,,,,,,,,,,,,,
4.0,226346,0.0,,,,,,,,,,,,,,
1.0,226346,0.0,,,,,,,,,,,,,,
1.0,226371,0.0,,,,,,,,,,,,,,
1.0,226380,0.0,,,,,,,,,,,,,,
3.0,226380,0.0,,,,,,,,,,,,,,
2.0,226380,0.0,,,,,,,,,,,,,,
3.0,226450,0.0,,,,,,,,,,,,,,
2.0,226450,0.0,,,,,,,,,,,,,,
4.0,226499,0.0,,,,,,,,,,,,,,
4.0,226499,0.0,,,,,,,,,,,,,,
4.0,226499,0.0,,,,,,,,,,,,,,
2.0,226513,0.0,,,,,,,,,,,,,,
2.0,226513,0.0,,,,,,,,,,,,,,
1.0,226513,0.0,,,,,,,,,,,,,,
1.0,226513,0.0,,,,,,,,,,,,,,
2.0,226541,0.0,,,,,,,,,,,,,,
2.0,226541,0.0,,,,,,,,,,,,,,
2.0,226541,0.0,,,,,,,,,,,,,,
4.0,226541,0.0,,,,,,,,,,,,,,
1.0,226557,0.0,,,,,,,,,,,,,,
1.0,226557,0.0,,,,,,,,,,,,,,
,226557,0.0,,,,,,,,,,,,,,
1.0,226570,0.0,,,,,,,,,,,,,,
3.0,226587,0.0,,,,,,,,,,,,,,
4.0,226688,0.0,,,,,,,,,,,,,,
4.0,226688,0.0,,,,,,,,,,,,,,
1.0,226696,0.0,,,,,,,,,,,,,,
1.0,226696,0.0,,,,,,,,,,,,,,
1.0,226696,0.0,,,,,,,,,,,,,,
1.0,226696,0.0,,,,,,,,,,,,,,
1.0,226696,0.0,,,,,,,,,,,,,,
4.0,226696,0.0,,,,,,,,,,,,,,
4.0,226696,0.0,,,,,,,,,,,,,,
4.0,226714,0.0,,,,,,,,,,,,,,
3.0,226714,0.0,,,,,,,,,,,,,,
4.0,226714,0.0,,,,,,,,,,,,,,
2.0,226714,0.0,,,,,,,,,,,,,,
4.0,226792,0.0,,,,,,,,,,,,,,
4.0,226792,0.0,,,,,,,,,,,,,,
3.0,226795,0.0,,,,,,,,,,,,,,
1.0,226984,0.0,,,,,,,,,,,,,,
3.0,226984,0.0,,,,,,,,,,,,,,
3.0,226984,0.0,,,,,,,,,,,,,,
1.0,226984,0.0,,,,,,,,,,,,,,
1.0,226984,0.0,,,,,,,,,,,,,,
1.0,227003,0.0,,,,,,,,,,,,,,
1.0,227003,0.0,,,,,,,,,,,,,,
1.0,227003,0.0,,,,,,,,,,,,,,
1.0,227003,0.0,,,,,,,,,,,,,,
2.0,227003,0.0,,,,,,,,,,,,,,
4.0,227057,0.0,,,,,,,,,,,,,,
4.0,227260,0.0,,,,,,,,,,,,,,
2.0,227376,0.0,,,,,,,,,,,,,,
1.0,227376,0.0,,,,,,,,,,,,,,
1.0,227376,0.0,,,,,,,,,,,,,,
2.0,227376,0.0,,,,,,,,,,,,,,
1.0,227449,0.0,,,,,,,,,,,,,,
1.0,227449,0.0,,,,,,,,,,,,,,
4.0,227523,0.0,,,,,,,,,,,,,,
4.0,227523,0.0,,,,,,,,,,,,,,
4.0,227523,0.0,,,,,,,,,,,,,,
4.0,227553,0.0,,,,,,,,,,,,,,
4.0,227553,0.0,,,,,,,,,,,,,,
1.0,227553,0.0,,,,,,,,,,,,,,
4.0,227582,0.0,,,,,,,,,,,,,,
4.0,227582,0.0,,,,,,,,,,,,,,
2.0,227692,0.0,,,,,,,,,,,,,,
2.0,227692,0.0,,,,,,,,,,,,,,
3.0,227692,0.0,,,,,,,,,,,,,,
2.0,227773,0.0,,,,,,,,,,,,,,
1.0,227868,0.0,,,,,,,,,,,,,,
1.0,227868,0.0,,,,,,,,,,,,,,
1.0,227868,0.0,,,,,,,,,,,,,,
,227868,0.0,,,,,,,,,,,,,,
1.0,227868,0.0,,,,,,,,,,,,,,
1.0,227868,0.0,,,,,,,,,,,,,,
1.0,227900,0.0,,,,,,,,,,,,,,
1.0,227977,0.0,,,,,,,,,,,,,,
1.0,227977,0.0,,,,,,,,,,,,,,
3.0,227977,0.0,,,,,,,,,,,,,,
1.0,227977,0.0,,,,,,,,,,,,,,
4.0,228041,0.0,,,,,,,,,,,,,,
4.0,228041,0.0,,,,,,,,,,,,,,
4.0,228306,0.0,,,,,,,,,,,,,,
4.0,228306,0.0,,,,,,,,,,,,,,
1.0,228306,0.0,,,,,,,,,,,,,,
3.0,228321,Other,,,,,,,,,,,,,,
4.0,228321,Other,,,,,,,,,,,,,,
1.0,228321,Other,,,,,,,,,,,,,,
1.0,228321,Other,,,,,,,,,,,,,,
4.0,228321,Other,,,,,,,,,,,,,,
2.0,228329,0.0,,,,,,,,,,,,,,
4.0,228329,0.0,,,,,,,,,,,,,,
2.0,228329,0.0,,,,,,,,,,,,,,
1.0,228329,0.0,,,,,,,,,,,,,,
4.0,228370,0.0,,,,,,,,,,,,,,
3.0,228627,0.0,,,,,,,,,,,,,,
4.0,228627,0.0,,,,,,,,,,,,,,
4.0,228650,Other,,,,,,,,,,,,,,
1.0,228650,Other,,,,,,,,,,,,,,
1.0,228650,Other,,,,,,,,,,,,,,
4.0,228669,Other,,,,,,,,,,,,,,
4.0,228669,Other,,,,,,,,,,,,,,
,228669,Other,,,,,,,,,,,,,,
3.0,228679,0.0,,,,,,,,,,,,,,
1.0,228679,0.0,,,,,,,,,,,,,,
1.0,228725,0.0,,,,,,,,,,,,,,
3.0,228739,0.0,,,,,,,,,,,,,,
1.0,228751,0.0,,,,,,,,,,,,,,
4.0,228908,0.0,,,,,,,,,,,,,,
1.0,228943,0.0,,,,,,,,,,,,,,
1.0,228943,0.0,,,,,,,,,,,,,,
2.0,228991,0.0,,,,,,,,,,,,,,
4.0,228991,Other,,,,,,,,,,,,,,
4.0,228991,Other,,,,,,,,,,,,,,
1.0,228991,Other,,,,,,,,,,,,,,
1.0,228991,Other,,,,,,,,,,,,,,
3.0,229028,0.0,,,,,,,,,,,,,,
1.0,229063,0.0,,,,,,,,,,,,,,
1.0,229063,0.0,,,,,,,,,,,,,,
2.0,229063,0.0,,,,,,,,,,,,,,
4.0,229106,0.0,,,,,,,,,,,,,,
2.0,229145,0.0,,,,,,,,,,,,,,
3.0,229213,0.0,,,,,,,,,,,,,,
4.0,229213,0.0,,,,,,,,,,,,,,
1.0,229213,0.0,,,,,,,,,,,,,,
1.0,229213,0.0,,,,,,,,,,,,,,
3.0,229280,Other,,,,,,,,,,,,,,
1.0,229280,Other,,,,,,,,,,,,,,
,229280,Other,,,,,,,,,,,,,,
3.0,229386,0.0,,,,,,,,,,,,,,
1.0,229386,0.0,,,,,,,,,,,,,,
4.0,229386,0.0,,,,,,,,,,,,,,
3.0,229561,0.0,,,,,,,,,,,,,,
2.0,229671,0.0,,,,,,,,,,,,,,
3.0,229671,0.0,,,,,,,,,,,,,,
3.0,229768,0.0,,,,,,,,,,,,,,
1.0,229800,0.0,,,,,,,,,,,,,,
1.0,229800,0.0,,,,,,,,,,,,,,
4.0,229803,Other,,,,,,,,,,,,,,
4.0,229803,Other,,,,,,,,,,,,,,
1.0,229803,Other,,,,,,,,,,,,,,
,229803,Other,,,,,,,,,,,,,,
1.0,229859,0.0,,,,,,,,,,,,,,
3.0,229859,0.0,,,,,,,,,,,,,,
3.0,229859,0.0,,,,,,,,,,,,,,
1.0,229936,0.0,,,,,,,,,,,,,,
1.0,229994,0.0,,,,,,,,,,,,,,
1.0,229994,0.0,,,,,,,,,,,,,,
4.0,230008,0.0,,,,,,,,,,,,,,
1.0,230008,0.0,,,,,,,,,,,,,,
1.0,230008,0.0,,,,,,,,,,,,,,
3.0,230008,0.0,,,,,,,,,,,,,,
1.0,230086,0.0,,,,,,,,,,,,,,
1.0,230086,0.0,,,,,,,,,,,,,,
1.0,230086,0.0,,,,,,,,,,,,,,
4.0,230090,0.0,,,,,,,,,,,,,,
4.0,230105,0.0,,,,,,,,,,,,,,
4.0,230105,0.0,,,,,,,,,,,,,,
4.0,230119,0.0,,,,,,,,,,,,,,
4.0,230119,0.0,,,,,,,,,,,,,,
1.0,230176,0.0,,,,,,,,,,,,,,
3.0,230176,0.0,,,,,,,,,,,,,,
1.0,230176,0.0,,,,,,,,,,,,,,
1.0,230202,0.0,,,,,,,,,,,,,,
2.0,230202,0.0,,,,,,,,,,,,,,
1.0,230202,0.0,,,,,,,,,,,,,,
1.0,230202,0.0,,,,,,,,,,,,,,
1.0,230202,0.0,,,,,,,,,,,,,,
1.0,230202,0.0,,,,,,,,,,,,,,
3.0,230205,0.0,,,,,,,,,,,,,,
2.0,230269,0.0,,,,,,,,,,,,,,
3.0,230269,0.0,,,,,,,,,,,,,,
1.0,230294,0.0,,,,,,,,,,,,,,
1.0,230294,0.0,,,,,,,,,,,,,,
1.0,230294,0.0,,,,,,,,,,,,,,
1.0,230294,0.0,,,,,,,,,,,,,,
1.0,230294,0.0,,,,,,,,,,,,,,
1.0,230342,0.0,,,,,,,,,,,,,,
1.0,230342,0.0,,,,,,,,,,,,,,
4.0,230385,0.0,,,,,,,,,,,,,,
4.0,230385,0.0,,,,,,,,,,,,,,
2.0,230492,0.0,,,,,,,,,,,,,,
3.0,230492,0.0,,,,,,,,,,,,,,
2.0,230557,0.0,,,,,,,,,,,,,,
4.0,230557,0.0,,,,,,,,,,,,,,
1.0,230557,0.0,,,,,,,,,,,,,,
4.0,230579,0.0,,,,,,,,,,,,,,
2.0,230579,0.0,,,,,,,,,,,,,,
3.0,230579,0.0,,,,,,,,,,,,,,
2.0,230763,0.0,,,,,,,,,,,,,,
4.0,230763,0.0,,,,,,,,,,,,,,
4.0,230763,0.0,,,,,,,,,,,,,,
4.0,230830,0.0,,,,,,,,,,,,,,
2.0,230830,0.0,,,,,,,,,,,,,,
1.0,230830,0.0,,,,,,,,,,,,,,
2.0,230841,0.0,,,,,,,,,,,,,,
3.0,230869,0.0,,,,,,,,,,,,,,
4.0,230913,0.0,,,,,,,,,,,,,,
2.0,230951,0.0,,,,,,,,,,,,,,
3.0,230951,0.0,,,,,,,,,,,,,,
3.0,230951,0.0,,,,,,,,,,,,,,
3.0,230951,0.0,,,,,,,,,,,,,,
4.0,230956,0.0,,,,,,,,,,,,,,
4.0,230956,0.0,,,,,,,,,,,,,,
1.0,231012,0.0,,,,,,,,,,,,,,
1.0,231012,0.0,,,,,,,,,,,,,,
2.0,231054,0.0,,,,,,,,,,,,,,
3.0,231092,0.0,,,,,,,,,,,,,,
1.0,231092,0.0,,,,,,,,,,,,,,
1.0,231092,0.0,,,,,,,,,,,,,,
4.0,231258,Other,,,,,,,,,,,,,,
4.0,231258,Other,,,,,,,,,,,,,,
1.0,231258,Other,,,,,,,,,,,,,,
1.0,231258,Other,,,,,,,,,,,,,,
2.0,231332,0.0,,,,,,,,,,,,,,
1.0,231333,0.0,,,,,,,,,,,,,,
4.0,231375,0.0,,,,,,,,,,,,,,
4.0,231386,0.0,,,,,,,,,,,,,,
4.0,231390,Other,,,,,,,,,,,,,,
4.0,231390,Other,,,,,,,,,,,,,,
1.0,231390,Other,,,,,,,,,,,,,,
1.0,231390,Other,,,,,,,,,,,,,,
,231390,Other,,,,,,,,,,,,,,
1.0,231393,0.0,,,,,,,,,,,,,,
1.0,231393,0.0,,,,,,,,,,,,,,
2.0,231393,0.0,,,,,,,,,,,,,,
1.0,231393,0.0,,,,,,,,,,,,,,
1.0,231393,0.0,,,,,,,,,,,,,,
1.0,231429,0.0,,,,,,,,,,,,,,
2.0,231439,0.0,,,,,,,,,,,,,,
4.0,231439,0.0,,,,,,,,,,,,,,
3.0,231452,0.0,,,,,,,,,,,,,,
4.0,231452,0.0,,,,,,,,,,,,,,
2.0,231452,0.0,,,,,,,,,,,,,,
2.0,231461,0.0,,,,,,,,,,,,,,
1.0,231510,0.0,,,,,,,,,,,,,,
1.0,231510,0.0,,,,,,,,,,,,,,
1.0,231510,0.0,,,,,,,,,,,,,,
1.0,231510,0.0,,,,,,,,,,,,,,
4.0,231525,Other,,,,,,,,,,,,,,
4.0,231525,Other,,,,,,,,,,,,,,
1.0,231525,Other,,,,,,,,,,,,,,
4.0,231533,0.0,,,,,,,,,,,,,,
1.0,231533,0.0,,,,,,,,,,,,,,
1.0,231534,0.0,,,,,,,,,,,,,,
1.0,231534,0.0,,,,,,,,,,,,,,
1.0,231534,0.0,,,,,,,,,,,,,,
4.0,231557,0.0,,,,,,,,,,,,,,
1.0,231583,0.0,,,,,,,,,,,,,,
1.0,231583,0.0,,,,,,,,,,,,,,
2.0,231583,0.0,,,,,,,,,,,,,,
4.0,231600,0.0,,,,,,,,,,,,,,
4.0,231600,0.0,,,,,,,,,,,,,,
2.0,231678,0.0,,,,,,,,,,,,,,
4.0,231678,0.0,,,,,,,,,,,,,,
4.0,231752,0.0,,,,,,,,,,,,,,
4.0,231752,0.0,,,,,,,,,,,,,,
1.0,231754,0.0,,,,,,,,,,,,,,
2.0,231754,0.0,,,,,,,,,,,,,,
1.0,231754,0.0,,,,,,,,,,,,,,
4.0,231754,0.0,,,,,,,,,,,,,,
3.0,231754,0.0,,,,,,,,,,,,,,
4.0,231857,0.0,,,,,,,,,,,,,,
1.0,231857,0.0,,,,,,,,,,,,,,
4.0,231857,0.0,,,,,,,,,,,,,,
2.0,231874,0.0,,,,,,,,,,,,,,
3.0,231910,0.0,,,,,,,,,,,,,,
1.0,231925,0.0,,,,,,,,,,,,,,
1.0,231925,0.0,,,,,,,,,,,,,,
2.0,232008,0.0,,,,,,,,,,,,,,
3.0,232008,0.0,,,,,,,,,,,,,,
3.0,232009,0.0,,,,,,,,,,,,,,
4.0,232028,0.0,,,,,,,,,,,,,,
4.0,232028,0.0,,,,,,,,,,,,,,
4.0,232028,0.0,,,,,,,,,,,,,,
4.0,232037,0.0,,,,,,,,,,,,,,
2.0,232227,0.0,,,,,,,,,,,,,,
2.0,232227,0.0,,,,,,,,,,,,,,
4.0,232270,0.0,,,,,,,,,,,,,,
1.0,232270,0.0,,,,,,,,,,,,,,
4.0,232270,0.0,,,,,,,,,,,,,,
4.0,232273,0.0,,,,,,,,,,,,,,
4.0,232273,0.0,,,,,,,,,,,,,,
4.0,232330,0.0,,,,,,,,,,,,,,
2.0,232330,0.0,,,,,,,,,,,,,,
1.0,232330,0.0,,,,,,,,,,,,,,
4.0,232389,0.0,,,,,,,,,,,,,,
4.0,232389,0.0,,,,,,,,,,,,,,
3.0,232457,0.0,,,,,,,,,,,,,,
1.0,232457,0.0,,,,,,,,,,,,,,
1.0,232457,0.0,,,,,,,,,,,,,,
1.0,232457,0.0,,,,,,,,,,,,,,
4.0,232460,0.0,,,,,,,,,,,,,,
3.0,232460,0.0,,,,,,,,,,,,,,
1.0,232460,0.0,,,,,,,,,,,,,,
1.0,232460,0.0,,,,,,,,,,,,,,
1.0,232506,0.0,,,,,,,,,,,,,,
1.0,232590,0.0,,,,,,,,,,,,,,
4.0,232661,0.0,,,,,,,,,,,,,,
2.0,232661,0.0,,,,,,,,,,,,,,
3.0,232661,0.0,,,,,,,,,,,,,,
1.0,232661,0.0,,,,,,,,,,,,,,
4.0,232674,0.0,,,,,,,,,,,,,,
4.0,232674,0.0,,,,,,,,,,,,,,
4.0,232690,0.0,,,,,,,,,,,,,,
4.0,232690,0.0,,,,,,,,,,,,,,
1.0,232690,0.0,,,,,,,,,,,,,,
1.0,232690,0.0,,,,,,,,,,,,,,
1.0,232690,0.0,,,,,,,,,,,,,,
3.0,232711,0.0,,,,,,,,,,,,,,
4.0,232711,0.0,,,,,,,,,,,,,,
2.0,232799,0.0,,,,,,,,,,,,,,
2.0,232799,0.0,,,,,,,,,,,,,,
3.0,232799,0.0,,,,,,,,,,,,,,
3.0,232799,0.0,,,,,,,,,,,,,,
2.0,232851,0.0,,,,,,,,,,,,,,
3.0,232860,0.0,,,,,,,,,,,,,,
3.0,232950,0.0,,,,,,,,,,,,,,
3.0,232976,0.0,,,,,,,,,,,,,,
1.0,232976,0.0,,,,,,,,,,,,,,
2.0,233008,0.0,,,,,,,,,,,,,,
1.0,233008,0.0,,,,,,,,,,,,,,
2.0,233015,0.0,,,,,,,,,,,,,,
2.0,233015,0.0,,,,,,,,,,,,,,
4.0,233121,Other,,,,,,,,,,,,,,
4.0,233121,Other,,,,,,,,,,,,,,
1.0,233121,Other,,,,,,,,,,,,,,
,233121,Other,,,,,,,,,,,,,,
4.0,233151,Other,,,,,,,,,,,,,,
4.0,233151,Other,,,,,,,,,,,,,,
,233151,Other,,,,,,,,,,,,,,
1.0,233189,0.0,,,,,,,,,,,,,,
1.0,233189,0.0,,,,,,,,,,,,,,
2.0,233189,0.0,,,,,,,,,,,,,,
3.0,233227,0.0,,,,,,,,,,,,,,
4.0,233227,0.0,,,,,,,,,,,,,,
3.0,233227,0.0,,,,,,,,,,,,,,
3.0,233227,0.0,,,,,,,,,,,,,,
1.0,233227,0.0,,,,,,,,,,,,,,
3.0,233272,0.0,,,,,,,,,,,,,,
3.0,233272,0.0,,,,,,,,,,,,,,
1.0,233272,0.0,,,,,,,,,,,,,,
1.0,233272,0.0,,,,,,,,,,,,,,
3.0,233273,0.0,,,,,,,,,,,,,,
1.0,233273,0.0,,,,,,,,,,,,,,
4.0,233300,0.0,,,,,,,,,,,,,,
1.0,233311,0.0,,,,,,,,,,,,,,
3.0,233349,0.0,,,,,,,,,,,,,,
3.0,233356,0.0,,,,,,,,,,,,,,
2.0,233386,0.0,,,,,,,,,,,,,,
2.0,233386,0.0,,,,,,,,,,,,,,
4.0,233399,0.0,,,,,,,,,,,,,,
4.0,233399,0.0,,,,,,,,,,,,,,
4.0,233465,0.0,,,,,,,,,,,,,,
4.0,233465,0.0,,,,,,,,,,,,,,
2.0,233655,0.0,,,,,,,,,,,,,,
